t_s,curvature,wheel_ate,ekf_ate,orb_ate,wheel_yaw_err,ekf_yaw_err,orb_yaw_err
1.416943121,0.006586553725806965,0.017282901153488385,0.009239124606497822,0.0646206230171894,0.002083018891539279,-0.00047448771898128683,-0.036147452369299504
1.46089931,0.004561302230410291,0.017472440861575497,0.011609777619467266,0.06341953750393388,0.0021961082443584523,-0.0003766890391352362,-0.03560150797651618
1.506042158,0.012118020490037296,0.01793337976420846,0.014145181185485932,0.06363522014107872,0.0021379721328909085,-0.00044427476144326405,-0.03579526539227551
1.551563934,0.0009121603803396994,0.017904330935107664,0.014055337245544364,0.060156558022037454,0.002167960996696916,-0.0003776100686434525,-0.03578301745519363
1.595949065,0.011636156622918392,0.01788703964166787,0.014115532005419533,0.06091250864376313,0.0021229229069654743,-0.0004197825345633177,-0.03562146069971339
1.6404424320000002,0.0007073277955349511,0.01800611028517648,0.014152713023324376,0.06305059849182329,0.0021754505905775545,-0.000352485797311175,-0.03603095240141174
1.68538513,0.006058250349161298,0.01803510148863736,0.014405419833365643,0.06433743164992128,0.0021805585672947103,-0.0003477303272547694,-0.03640051742179162
1.7313494150000002,0.01126737566261582,0.01779429224343017,0.01450059880588542,0.06170593673155374,0.0021379892470561046,-0.0003936837193712073,-0.03602499245182367
1.77988274,0.0005398850311699732,0.017284232072994662,0.014191522178244554,0.06028262885215634,0.0021736616989622703,-0.00032863306448804863,-0.035873438194360396
1.824766537,0.005747921317000859,0.017312728304463985,0.014205570825948933,0.05866706719837805,0.002181351411933097,-0.00032762766826932577,-0.03566925357018258
1.86978555,0.0005842139297218552,0.01779499380755939,0.014195589354705433,0.059367459550780134,0.002209330343461602,-0.00027490292042786635,-0.03541106229886637
1.914521196,0.0006148274193762404,0.017816021583857033,0.014233334674996725,0.061054575283931975,0.0022658078474981913,-0.00022285295001811534,-0.03568524085655511
1.9595618,0.010764223166415121,0.01780396605730131,0.014221183252246195,0.059837143310513825,0.0021970465585892107,-0.0002778005793722116,-0.03585052757941121
2.004406663,0.005464841026370237,0.017840503259251374,0.014240881345643617,0.06158459890795525,0.002176065565884233,-0.00028008994015227273,-0.03605536493571648
2.049897981,0.004554173575366249,0.017772133585412558,0.014155533334970249,0.05848445988599885,0.002284756851745229,-0.00018143438018558555,-0.03592838305291757
2.0952532120000003,0.0055532091252530336,0.01768888509029167,0.014317480838771863,0.05739691046765455,0.0022390095761610773,-0.00018976499945422276,-0.03561573807365148
2.143549747,0.005362826516330799,0.01720679166161524,0.014017739671446374,0.05938338140667471,0.002248704623716069,-0.00019316712055683638,-0.0355091503742333
2.189473114,0.010261482112383646,0.017025837770448395,0.01409152510998273,0.058940146951319196,0.0021830581504338475,-0.0002480280505436916,-0.035400356939942146
2.2348790910000003,0.0004141541403157589,0.01752522222747943,0.014132125949166475,0.05585374733175218,0.0022402351638644014,-0.00020607175526388133,-0.035395756411826795
2.2799747900000003,0.00034233335912681184,0.01763728675243348,0.01422239189301707,0.05486616403890074,0.002274000455965819,-0.00016371225793809785,-0.03521530089532554
2.325554285,0.009990548792560006,0.017677387388701064,0.0142354901361455,0.05769747128540809,0.0022077442212844467,-0.0002173437472530182,-0.03561625501338561
2.370745775,0.005120437029626501,0.017628956796089692,0.01439335060602867,0.05947624460953864,0.002190576351710938,-0.0002249079814546917,-0.03593329585395644
2.4154830840000003,0.0003270306418112767,0.01768862818307012,0.014625383851896972,0.05912027044987033,0.0022208530761953504,-0.00018501022400441158,-0.03600509341224045
2.464203774,0.0003581811476305319,0.017149273744192933,0.014222856722728602,0.05612842945026097,0.002253776785607897,-0.0001415803151818551,-0.03591775130283059
2.509999559,0.005227896773707386,0.017023988531728054,0.011988643534172127,0.0549556640157082,0.002268088572805027,-0.0001392771249464353,-0.035429149705023644
2.556042062,0.005069001551438745,0.01736391471623432,0.009876423736305684,0.0536996136542862,0.0022512865545341043,-0.00013496967122117454,-0.03524448101823907
2.602410684,0.00047354946559607924,0.01729797710233183,0.00808030437234881,0.0593278071340358,0.002280721378724593,-8.431814962106543e-05,-0.036195329913960794
2.64832322,0.005104433119162977,0.017312978288483563,0.009718563845099986,0.056264366203746446,0.0022633987896854,-0.0001119726107532415,-0.03599026526162108
2.6941670770000004,0.0095789544122038,0.017353807279678633,0.01182473031915998,0.05602545647163546,0.002201250452933401,-0.00018533335512360694,-0.03572273326610054
2.7395456520000003,0.0004844557783378889,0.0174688225425509,0.014192168595560216,0.05312647873625934,0.002259361628688339,-0.0001679767492555051,-0.035682553227023295
2.78483626,0.004820480185419029,0.01756258982419066,0.014489155710506622,0.05484718123208874,0.002248724436827665,-0.00018696517222949183,-0.03584619767114772
2.834634482,0.004916366976237541,0.01691638621784865,0.014069636031225763,0.05617651177776842,0.0022688662759557943,-0.0002039499346628837,-0.035720424528572714
2.8804417090000003,0.0047936694961059345,0.016855400905944187,0.014271346211431508,0.05350194304063463,0.002256647256412503,-0.00022228664686441135,-0.035736941240455344
2.9265886400000003,0.004363734433532329,0.017340891354694788,0.014172612340987312,0.05236888024169677,0.0022745691238266197,-0.00023774318987390686,-0.035058275683387485
2.9720806690000003,0.025999011682431572,0.017364144194732537,0.014182873617153102,0.05011572111248884,0.0025720815074370407,5.0003718516489215e-05,-0.03443963268563177
3.017175256,0.05896721530702642,0.017445241540107882,0.014195601941366818,0.047761849394738196,0.0020448941658912645,-0.0005121541407397956,-0.035245508518417346
3.062450735,0.01076081940785123,0.017496892424615537,0.014285193383700164,0.05304321199126559,0.0017440228684324488,-0.0005900965692089422,-0.03619574627022093
3.10784544,0.01785599781212177,0.01743478799369976,0.014268599463001982,0.053362353477905876,0.0023792527391721663,-0.0003817725013939288,-0.0359905347241809
3.153753448,0.028405009808851744,0.01722219605265782,0.014245870909912252,0.050483806588807044,0.00280766056840287,-6.762175461183517e-05,-0.03555277995621342
3.202906668,0.0017178871332568235,0.01680959590152108,0.013825876017306402,0.051281866538391924,0.002704324596620289,2.6330767033844182e-05,-0.03567061289735385
3.247979062,0.004777526282762068,0.016955194270454884,0.014105645072873624,0.05046178962361645,0.0023028448664139667,4.9480401182133704e-05,-0.03553251042508032
3.2940830620000003,0.004370158146871361,0.0173381093725386,0.01422337775268883,0.05028248195233429,0.0022032257193220772,7.83454997219657e-05,-0.03548076148154777
3.339148653,0.0035054752392404964,0.017395155400605405,0.014368780651794989,0.04685565700831462,0.002223366958469697,0.0001275906433377827,-0.035230432642447074
3.3843799490000004,0.0037007492402096887,0.01745115804345396,0.014470603025228873,0.045894138813064964,0.002268936264432142,0.00024920800026118073,-0.03465733441511265
3.4301995190000003,0.0031348187365498603,0.017240860994853228,0.014489893041701852,0.04543476933833754,0.0022677292313968422,0.0003035701053919482,-0.03473035102341049
3.476786805,0.007237799920511989,0.017177118147535198,0.014488466079528682,0.04228458550392531,0.002313470744267576,0.00046658945066102575,-0.03463999956949282
3.5255083770000004,0.007568786765865809,0.01671709177293335,0.0141721887667836,0.04439021424731633,0.002234278208612661,0.00048582259544049933,-0.03490389579712705
3.5723743700000004,0.0028942877580373505,0.016671498173269204,0.01409939465116455,0.046572147280113864,0.0022632210861930346,0.0006058115459941504,-0.03530928965008151
3.617840461,0.010358565675572251,0.017098503680107447,0.011951648773727402,0.04521823116558542,0.002366806742948757,0.0007781402067417176,-0.035126994967646485
3.66377502,0.005763227084720768,0.017051844025786793,0.009893265145761594,0.04611088504921728,0.0023091744721015495,0.0007899592457230042,-0.0351352089879402
3.71060229,3.385916946818668e-05,0.016932576476995233,0.008072602402405964,0.04747899277930383,0.002278192345140706,0.0008610988923960505,-0.03500830189356696
3.75710199,0.009166094248191925,0.016906374361687772,0.008095725853827658,0.047496410185269164,0.0022154021467288842,0.0007827688441550684,-0.03515423343457158
3.803167967,0.00019008210383475443,0.01713061624410293,0.008210504970168352,0.044778541435151045,0.0022500568713876845,0.0007961821376358813,-0.03503427680062243
3.852334502,0.004241699408380484,0.016523966415044274,0.008030130196299867,0.04793939374833412,0.002296051833822421,0.0008508864729677157,-0.03492134756300791
3.897517145,7.051107182576288e-05,0.0166418359571772,0.008160055964580049,0.04661661943541509,0.0023293795868237765,0.0008534091304572833,-0.03514805453532466
3.945157808,2.4887961158626126e-05,0.01693163191633746,0.008052692586769428,0.049959622456199726,0.00229921625212981,0.000854798713864735,-0.03549189319823842
3.990674765,2.9270501800127136e-05,0.0169650484448599,0.008149075520210353,0.05102513539145141,0.0022962153599110913,0.0008560714331316,-0.03562524957011304
4.036661001000001,0.004249856247406925,0.017011233960880896,0.008118138486987699,0.0505676334494645,0.002284402823199194,0.0008143873780062094,-0.035500716537946175
4.082026441,0.0044007619549812915,0.01715400084928255,0.008144739134325833,0.048454445428675254,0.0023016456332265456,0.000859177847259307,-0.035271268030098835
4.127591730000001,0.004329007619219283,0.017161235785508173,0.008150646755739469,0.05111043357647153,0.002254434340794642,0.0008166740694686148,-0.0357450534388879
4.173054975,7.060592595031778e-05,0.017201376721071356,0.009950100228109956,0.049422117728229686,0.0022551404000545894,0.0008172129921621973,-0.035684893105834004
4.221941028000001,4.798637522895888e-05,0.01664327066848961,0.01185918693486814,0.04697642067557483,0.0022546605363023,0.0008165270734998842,-0.03516056414124469
4.267494865000001,0.004262991948866812,0.01664335346203467,0.01429334609876451,0.04821295613758695,0.002297290455790968,0.0008589649833816715,-0.03504335087775967
4.3118996140000005,3.818038201153229e-05,0.01731779492634722,0.01441862721078352,0.049508636686312085,0.0023266023019696824,0.0008707975032509196,-0.03557515532774813
4.357354463,5.454204496935233e-05,0.01725845797423373,0.014369536246732508,0.046981920346715354,0.002302916371454522,0.0008830841291027625,-0.03579030184426468
4.402442968,6.616776651036105e-05,0.017237265911633368,0.014379809680154017,0.048264365090370354,0.002297556002395673,0.000894069028428035,-0.0357289893518522
4.446703503,4.992765352263007e-05,0.017400130345051428,0.012216200645318146,0.0463715223696106,0.0022980552789308994,0.0009074514443647708,-0.03559161322836912
4.491809231,8.154975024154965e-05,0.017398425357978826,0.010047596857275574,0.04471784096108679,0.0023272458347678437,0.0009214139330269155,-0.03558196926805213
4.536829486,4.851438042408063e-05,0.01737934217686758,0.008261877244655519,0.04551117096871595,0.002304802697556063,0.0009350211551293341,-0.035354049579451985
4.585955564000001,5.813481771532736e-05,0.016607881668466263,0.00974824498423554,0.044796178142921826,0.0022987745720604025,0.000938768729946915,-0.035066459459184074
4.6321940790000005,5.423833169260206e-05,0.016409274280429927,0.011943331017628624,0.04472494778315403,0.0022993169553777726,0.0009431020077697028,-0.034951231855746556
4.6778906970000005,6.623695893992476e-05,0.016973136551338436,0.014429708921446498,0.0458237971155873,0.002299979324967172,0.0009475108440892832,-0.035524359270832306
4.7228538040000005,1.859856331165588e-05,0.017135241000240966,0.014522613908469062,0.04636411206508957,0.002270766911075306,0.0009466677107949906,-0.03558840478497283
4.769001146,5.543928436324563e-05,0.017044864545972673,0.014357703466811445,0.049442908072008344,0.0022966370831754013,0.000946041468208314,-0.03523669435276444
4.8142461270000005,0.00425631823159911,0.017086788382251764,0.014338578937964457,0.05151356895728756,0.002343282885759912,0.0009874471011337427,-0.035298131264085875
4.860145489000001,0.004582301162603386,0.016915263833756577,0.014496821253471927,0.04843429573908342,0.0022671435900707415,0.0009361725036347579,-0.03531064914552129
4.909625838,0.004230941100713537,0.01631733449658572,0.014102161329331836,0.050328007054868944,0.002221268565740786,0.0008879778371282399,-0.035569421581224336
4.954407742,0.004411547463645249,0.01649732219026575,0.01443560069762425,0.04734450337806017,0.0022976147919839818,0.0009267668952759323,-0.03526083866597807
5.001468876000001,3.286400351854013e-05,0.016801286596648046,0.014224993333121532,0.04940440761066313,0.0022995945777983806,0.0009223264212434579,-0.03593805314224996
5.046490675,0.0008281936372256382,0.01685936556416549,0.01433174783142662,0.049833074619231484,0.0022913126414261242,0.0009094933816289341,-0.03611642499353618
5.091552619000001,0.0005146933260480324,0.017031757631009704,0.014435796393120906,0.050139941604655125,0.0022964595746866046,0.000910085153523088,-0.03592399480883035
5.136605927000001,0.005175882629870898,0.017104530079063887,0.014504938634300359,0.046562480457882825,0.0023773906957589297,0.000957018235079321,-0.03580987480156983
5.1814837030000005,0.004608228318003782,0.017210764891078128,0.014599954824145948,0.04969214750129635,0.0022787898874394585,0.0009061254913365069,-0.035941421685469876
5.227809873,4.947518617015589e-06,0.01708809669390799,0.014462105347470175,0.05009672799358785,0.0022390477315790136,0.0009011103018541355,-0.03606708500864109
5.276644329000001,0.004364492584985058,0.01633941389789248,0.011778546831172689,0.046226761020043486,0.0022779677736961546,0.0009377041435465472,-0.036028512615607244
5.322399106000001,3.535331241089068e-05,0.016379940628801402,0.009884371101255375,0.04837881925241016,0.00231004780741495,0.0009307199614285722,-0.03569038989301099
5.368384241,0.00022202924379044475,0.016685774819513697,0.008276102566340008,0.04870724396786424,0.002309275845520098,0.0009218356371856196,-0.035482887965941234
5.414664505,0.004457772199506493,0.016701569325191123,0.009974979142408332,0.04766150027923126,0.002264698123525033,0.0008730561594987307,-0.03581809139604131
5.461494611,0.004503498459795807,0.016560738518029392,0.012074580613597485,0.04796822137755334,0.002251084662228564,0.0008238302182110857,-0.03593235389497895
5.508411491,0.004133733280031748,0.01643711534690985,0.014373712246134802,0.04945561291450735,0.002294882369113793,0.0008609688286744799,-0.03581616914285579
5.553139082,0.0044574587358958695,0.016848368956282264,0.012439639874153929,0.04932342227873238,0.0022802820899374687,0.0008085307780851814,-0.03586955867401498
5.598557021,3.714173892888084e-05,0.01697409644364226,0.010509969462655889,0.04879054260651247,0.0022838182617519465,0.0008001698125705836,-0.03595535962818941
5.6481802320000005,5.5284741984351626e-05,0.01635875775051705,0.008258729312893667,0.049928089483452044,0.0023154713776913916,0.0007908876603610615,-0.03581879030911761
5.693191991,0.0003966402132515867,0.01640127025155463,0.009972731603236074,0.047616528021760945,0.0023131809095850997,0.0007850136552560727,-0.03599355929317083
5.739805216000001,0.004590785729341462,0.01683040880121593,0.01202047817690855,0.047998616047426515,0.0022373999890654694,0.0007373233409837532,-0.03605390197159952
5.784745831,1.6507507805130217e-06,0.016865995634844148,0.014449128725732134,0.04902681121057841,0.0022630505249936483,0.000735588335928572,-0.03611050100355051
5.830590499,3.262712637841503e-05,0.016866233519449443,0.014505193976819201,0.04828803002077963,0.0023268294591436423,0.0007386767235368907,-0.035725668009277456
5.8757619210000005,0.003290537652311798,0.016801973738572534,0.014482590928324886,0.046320656701547044,0.002397433882142863,0.0007743640981265898,-0.03571302724896297
5.922724658000001,0.021239578087062227,0.01663757460642651,0.014400992909164271,0.047407544727203835,0.0021594809852722996,0.0005649053933329817,-0.03608010245019688
5.968766530000001,0.017060434371618527,0.016533650145137573,0.014492930555572055,0.047515620093599,0.0022953615761882595,0.0007561178598396445,-0.03571636321518179
6.017696787,0.0005927142131323393,0.016007749313879514,0.01421429577162886,0.047962351916630556,0.002498660920571716,0.0007839459521412628,-0.035650687636186174
6.062629387,0.01840618857031906,0.016339008862756264,0.014514195960992838,0.045084960393555834,0.002094136587250439,0.0006199956843602195,-0.0357489736090737
6.108144099,0.003919571797839083,0.01679287857731785,0.014479263396686306,0.042740815873916434,0.0021302442927173537,0.000600793508093389,-0.035512024449221524
6.1533421420000005,0.004338314090146511,0.016869049931714987,0.014494353613429952,0.0452022753224978,0.002275349194095888,0.0005772583051086855,-0.03579711065804503
6.198716779000001,0.00013169510819643904,0.01682848284188137,0.014482502710335354,0.05025425971960411,0.002272146208269543,0.0005958668401406797,-0.03658694343695945
6.244655135,0.00418201817606878,0.016811468181035703,0.012293096520930675,0.05129021131386301,0.0022554110711774378,0.0005878736149087516,-0.03655550946827768
6.293492576,8.381976877025465e-05,0.016195709905303775,0.009774428924651116,0.04967828251309752,0.00229131261212423,0.0006231337719633245,-0.03611227077595469
6.3376206,0.00012807060554287375,0.016281469308946684,0.008410946390954197,0.043586963541087355,0.002291546090241514,0.0006544704396236334,-0.036281464758118
6.3825572070000005,0.004159504705025796,0.016847327416483548,0.010127640396740516,0.03898874838146378,0.002279186520887766,0.0006305090498868182,-0.036354585337686096
6.428687627,0.00013826794953430976,0.016732122710801607,0.012214590878402909,0.049826734500104636,0.002282450261082314,0.0006466568990988186,-0.03636734722685908
6.475187657,0.004114136126620593,0.01656492968790257,0.01446419873446982,0.050836205437622954,0.0022717794575135564,0.0006231865261043801,-0.03609594211216205
6.5201644000000005,3.742028216180415e-05,0.016725220840012996,0.012303798796222227,0.04822422181298851,0.0022748165943808907,0.0006515766522343647,-0.036295282266043394
6.565460188,7.658029841373093e-05,0.016719153743966306,0.01023502767906888,0.047326716159569876,0.0023037213489591757,0.0006798649819250713,-0.03636771014270579
6.612534527,0.003924438293623211,0.01655974306561738,0.008266281203754515,0.04784578831948038,0.0023471770717193863,0.0007493043156778789,-0.03643122619717687
6.657992833000001,0.008045173772686098,0.016501450778334346,0.00844090272898441,0.047941006129098275,0.002266725333992081,0.0006852650968607321,-0.03642313817958298
6.708168691,3.62120637031893e-05,0.015948973902359283,0.00819791595385247,0.049991174151052795,0.002299495015047892,0.0007027931516421226,-0.03658770011600199
6.7544493150000005,0.00012089905845336091,0.015771204521786538,0.00831702533306741,0.0495748297050992,0.0022990620082672386,0.0007180854928696689,-0.03646868549494364
6.799842107000001,0.003950494878424138,0.01659652028462443,0.010049638702653433,0.04897551794882369,0.0023685563304880475,0.000767759036242488,-0.036100327142902344
6.845972366000001,0.00802655688931786,0.01648661745435715,0.012122327564680747,0.0485046514072508,0.00229215739743438,0.0006977071785185807,-0.03648848932458382
6.891950979000001,3.0138560846992846e-05,0.01662786493147465,0.014406012873782343,0.046136582586952815,0.00229185601182591,0.0007076049261449668,-0.03691497063043281
6.936783779000001,0.0039378187764338435,0.016723623377098755,0.014722131375810108,0.047659809158611725,0.00236051931342951,0.000760373343549503,-0.03670925318830287
6.982709130000001,0.003978504709634123,0.016576339937867248,0.014869810320067572,0.04739607162332993,0.002325331049880308,0.0007343048387213891,-0.03653196752636001
7.031560537000001,5.1187765492954895e-05,0.016093928396697137,0.014560147926962523,0.046771427758664386,0.0023248191722253786,0.0007483834296064806,-0.03680691311263029
7.0779071170000005,5.3074880979053773e-05,0.015804451334504012,0.014451197148909791,0.047754675598449335,0.002324288423415588,0.0007601205225182817,-0.036291900180080106
7.1229777080000005,0.003927597504693736,0.01649454408583303,0.014543008660168038,0.04608882733525306,0.0022850124483686507,0.0007327517957347318,-0.03615255792202188
7.168522077,0.003917791629914902,0.016631085156743206,0.01455941736390679,0.045315188328509934,0.0023537192490152847,0.0007839621282204057,-0.03639838912614035
7.213760185000001,0.003930328887236101,0.016602340487950944,0.014646776004043419,0.043872311325660655,0.0023187689731813954,0.0007546184356015395,-0.03656170290669358
7.259658976000001,0.0038633881600524944,0.016525917972912984,0.014629223447067196,0.04548007373843997,0.0023574028547823644,0.0008033291979838708,-0.03653818212977811
7.305764669,3.737296538908197e-05,0.016432394123968536,0.014578712862013052,0.0449875094121396,0.0023873396119635792,0.0008130777735497752,-0.03655100979856485
7.354942445000001,1.8147374136745498e-05,0.015991304885644805,0.014164172394209088,0.047210659665025696,0.002391092496255798,0.0008220271383452271,-0.03665962693025904
7.401310896,0.004016448471944045,0.015783173947309083,0.014188802933774006,0.04650563251443706,0.0023509280115363573,0.0007901012031368282,-0.036166155973702985
7.445156084000001,2.2315863557054172e-05,0.016688888163150502,0.014607063549517792,0.04507429686375647,0.002350704852900787,0.0007976682713550787,-0.03663589089846209
7.491282456,5.811069367922528e-05,0.01666139588169383,0.014507508775785443,0.04440319004536922,0.0023501237459639945,0.0008046289083312175,-0.03670237336860804
7.53712462,0.003927118496083182,0.016412755911393604,0.014451410990781838,0.04643021640179472,0.002310852561003607,0.0007728407374179014,-0.0364091434189846
7.581889451,0.00017293929226447347,0.016592107275442525,0.014566597301483073,0.04392280518941367,0.0023384593534450104,0.0007784185008330446,-0.03696536898059044
7.627598903000001,0.003795831311448339,0.01651508940524227,0.014783877257428182,0.04406345365099914,0.002380963378581402,0.0008220675682482081,-0.03688314474029264
7.674186309,0.007936052443557884,0.016369410003249804,0.014868651770687863,0.04439590384140456,0.0023318831020855413,0.0007484849634833424,-0.03692192207628686
7.723299383,0.0037173703701043337,0.015758102635764392,0.014562677466330243,0.044525792902712344,0.0023726584552337115,0.0007917498283109836,-0.03637983519323473
7.769812588000001,0.007936199949298839,0.01558170182525089,0.012154787025674553,0.045624125338813264,0.0023271375135194283,0.0007143569852097187,-0.036683700791076745
7.815675992,0.00017380359058627448,0.01627855615532179,0.010071098638020137,0.04453943038419182,0.002325440317220817,0.0007145208465990649,-0.036546473394903245
7.861021243000001,0.004052935406662073,0.016335357510389767,0.008428204309683293,0.043679373372310426,0.002345423563080651,0.0006758719026791482,-0.03614943654213665
7.908169522000001,0.004013122442758643,0.01603509981344334,0.008318855066204908,0.04425155287700745,0.0023441509028421237,0.0006344154102975175,-0.0363293348045266
7.954987786,0.00022573792559654748,0.016038551244989825,0.008285798718365048,0.04480163215769061,0.0023441680516294028,0.0006307470825910322,-0.036587817433078484
8.000569165,0.007779403196517265,0.01613396956156607,0.008368296047989677,0.03951847272360962,0.00229744632224671,0.0005515793778196887,-0.03667142066639606
8.045495112000001,0.0002497681188984302,0.0164561784973739,0.010272004158798462,0.03354380815849638,0.002356861301271884,0.0005484410618445956,-0.03694952910361904
8.095535152,0.004006924042299076,0.015632637000079747,0.01214446981661028,0.041484707427280026,0.002358757778557763,0.0005076703036106522,-0.036520484452668533
8.142645319,0.003989943966553611,0.015457221121649174,0.014477402547357797,0.04706318877918121,0.002353527457381599,0.0004671256128596646,-0.036712393139582744
8.188324434,0.003986984260162529,0.016110221565649785,0.014505559838945315,0.045093122729927965,0.0023444571535460312,0.00043087548339659776,-0.036704970403236725
8.234524776,0.007622484591784939,0.016152179511866566,0.014450861970852677,0.04567132457571776,0.0023018917387291893,0.000358311653786636,-0.03670944577738089
8.279939469,0.0014392552857511731,0.016370496346750522,0.014526231338127839,0.045486908167979734,0.0023491715944166103,0.0003763029664041184,-0.03645408379072501
8.324768312,0.005846226585992653,0.01645770425575753,0.01462487932886356,0.04448235199903831,0.002353346198320505,0.0003255347698356559,-0.036412868976761104
8.37163121,0.011087412054910928,0.016246398837977103,0.014412899128216146,0.043988153305216306,0.002251688110178396,0.00022271007255803,-0.03634193621828263
8.41606797,0.00028633993798266033,0.016424013472277663,0.014586907214299522,0.04410561013620814,0.002336940565359935,0.0002274793699457156,-0.036349992094352856
8.465740794,0.007295563869957888,0.01573456278196332,0.014193442282511553,0.043612599930375126,0.0023424498616626543,0.0001729364213214346,-0.036540131047858804
8.512259881,0.00023163429458961105,0.015513563578351814,0.01428805371997759,0.04452586161584203,0.002409930930839632,0.00018795555282569154,-0.036458226549211936
8.557309462000001,0.003734898861562641,0.01627611307955391,0.01460855003804261,0.044550290807618353,0.0023733770222413852,0.000167394422931455,-0.03643548160051502
8.603702219,0.0036957794619318918,0.016102491560123375,0.014534227246199129,0.04446482865555187,0.0023977887419777133,0.0001598616750366766,-0.03661114554187783
8.649850453,0.007159172323545349,0.016091107773162354,0.014497589473790352,0.04285095326597656,0.002363304358686591,0.00011769229861968711,-0.036402221001548885
